nav #                 start point           target point          bigstride steps       stride size           path length           
1024                  (18, 25)              (24, 33)              2                     2                     7                     
1025                  (18, 25)              (24, 34)              1                     1                     10                    
1025                  (18, 25)              (24, 34)              1                     2                     9                     
1025                  (18, 25)              (24, 34)              2                     1                     10                    
1025                  (18, 25)              (24, 34)              2                     2                     8                     
1026                  (18, 26)              (20, 30)              1                     1                     5                     
1026                  (18, 26)              (20, 30)              1                     2                     4                     
1026                  (18, 26)              (20, 30)              2                     1                     5                     
1026                  (18, 26)              (20, 30)              2                     2                     3                     
1027                  (18, 26)              (20, 31)              1                     1                     6                     
1027                  (18, 26)              (20, 31)              1                     2                     5                     
1027                  (18, 26)              (20, 31)              2                     1                     6                     
1027                  (18, 26)              (20, 31)              2                     2                     4                     
1028                  (18, 26)              (20, 32)              1                     1                     7                     
1028                  (18, 26)              (20, 32)              1                     2                     6                     
1028                  (18, 26)              (20, 32)              2                     1                     7                     
1028                  (18, 26)              (20, 32)              2                     2                     5                     
1029                  (18, 26)              (20, 33)              1                     1                     8                     
1029                  (18, 26)              (20, 33)              1                     2                     7                     
1029                  (18, 26)              (20, 33)              2                     1                     8                     
1029                  (18, 26)              (20, 33)              2                     2                     6                     
1030                  (18, 26)              (20, 34)              1                     1                     9                     
1030                  (18, 26)              (20, 34)              1                     2                     8                     
1030                  (18, 26)              (20, 34)              2                     1                     9                     
1030                  (18, 26)              (20, 34)              2                     2                     7                     
1031                  (18, 26)              (21, 30)              1                     1                     5                     
1031                  (18, 26)              (21, 30)              1                     2                     4                     
1031                  (18, 26)              (21, 30)              2                     1                     5                     
1031                  (18, 26)              (21, 30)              2                     2                     4                     
1032                  (18, 26)              (21, 31)              1                     1                     6                     
1032                  (18, 26)              (21, 31)              1                     2                     5                     
1032                  (18, 26)              (21, 31)              2                     1                     6                     
1032                  (18, 26)              (21, 31)              2                     2                     4                     
1033                  (18, 26)              (21, 32)              1                     1                     7                     
1033                  (18, 26)              (21, 32)              1                     2                     6                     
1033                  (18, 26)              (21, 32)              2                     1                     7                     
1033                  (18, 26)              (21, 32)              2                     2                     5                     
1034                  (18, 26)              (21, 33)              1                     1                     8                     
1034                  (18, 26)              (21, 33)              1                     2                     7                     
1034                  (18, 26)              (21, 33)              2                     1                     8                     
1034                  (18, 26)              (21, 33)              2                     2                     6                     
1035                  (18, 26)              (21, 34)              1                     1                     9                     
1035                  (18, 26)              (21, 34)              1                     2                     8                     
1035                  (18, 26)              (21, 34)              2                     1                     9                     
1035                  (18, 26)              (21, 34)              2                     2                     7                     
1036                  (18, 26)              (22, 30)              1                     1                     5                     
1036                  (18, 26)              (22, 30)              1                     2                     4                     
1036                  (18, 26)              (22, 30)              2                     1                     5                     
1036                  (18, 26)              (22, 30)              2                     2                     3                     
1037                  (18, 26)              (22, 31)              1                     1                     6                     
1037                  (18, 26)              (22, 31)              1                     2                     5                     
1037                  (18, 26)              (22, 31)              2                     1                     6                     
1037                  (18, 26)              (22, 31)              2                     2                     4                     
1038                  (18, 26)              (22, 32)              1                     1                     7                     
1038                  (18, 26)              (22, 32)              1                     2                     6                     
1038                  (18, 26)              (22, 32)              2                     1                     7                     
1038                  (18, 26)              (22, 32)              2                     2                     5                     
1039                  (18, 26)              (22, 33)              1                     1                     8                     
1039                  (18, 26)              (22, 33)              1                     2                     7                     
1039                  (18, 26)              (22, 33)              2                     1                     8                     
1039                  (18, 26)              (22, 33)              2                     2                     6                     
1040                  (18, 26)              (22, 34)              1                     1                     9                     
1040                  (18, 26)              (22, 34)              1                     2                     8                     
1040                  (18, 26)              (22, 34)              2                     1                     9                     
1040                  (18, 26)              (22, 34)              2                     2                     7                     
1041                  (18, 26)              (23, 30)              1                     1                     6                     
1041                  (18, 26)              (23, 30)              1                     2                     5                     
1041                  (18, 26)              (23, 30)              2                     1                     6                     
1041                  (18, 26)              (23, 30)              2                     2                     4                     
1042                  (18, 26)              (23, 31)              1                     1                     6                     
1042                  (18, 26)              (23, 31)              1                     2                     5                     
1042                  (18, 26)              (23, 31)              2                     1                     6                     
1042                  (18, 26)              (23, 31)              2                     2                     4                     
1043                  (18, 26)              (23, 32)              1                     1                     7                     
1043                  (18, 26)              (23, 32)              1                     2                     6                     
1043                  (18, 26)              (23, 32)              2                     1                     7                     
1043                  (18, 26)              (23, 32)              2                     2                     5                     
1044                  (18, 26)              (23, 33)              1                     1                     8                     
1044                  (18, 26)              (23, 33)              1                     2                     7                     
1044                  (18, 26)              (23, 33)              2                     1                     8                     
1044                  (18, 26)              (23, 33)              2                     2                     6                     
1045                  (18, 26)              (23, 34)              1                     1                     9                     
1045                  (18, 26)              (23, 34)              1                     2                     8                     
1045                  (18, 26)              (23, 34)              2                     1                     9                     
1045                  (18, 26)              (23, 34)              2                     2                     7                     
1046                  (18, 26)              (24, 30)              1                     1                     7                     
1046                  (18, 26)              (24, 30)              1                     2                     6                     
1046                  (18, 26)              (24, 30)              2                     1                     7                     
1046                  (18, 26)              (24, 30)              2                     2                     5                     
1047                  (18, 26)              (24, 31)              1                     1                     7                     
1047                  (18, 26)              (24, 31)              1                     2                     6                     
1047                  (18, 26)              (24, 31)              2                     1                     7                     
1047                  (18, 26)              (24, 31)              2                     2                     5                     
1048                  (18, 26)              (24, 32)              1                     1                     7                     
1048                  (18, 26)              (24, 32)              1                     2                     6                     
1048                  (18, 26)              (24, 32)              2                     1                     7                     
1048                  (18, 26)              (24, 32)              2                     2                     5                     
1049                  (18, 26)              (24, 33)              1                     1                     8                     
1049                  (18, 26)              (24, 33)              1                     2                     7                     
1049                  (18, 26)              (24, 33)              2                     1                     8                     
1049                  (18, 26)              (24, 33)              2                     2                     6                     
1050                  (18, 26)              (24, 34)              1                     1                     9                     
1050                  (18, 26)              (24, 34)              1                     2                     8                     
1050                  (18, 26)              (24, 34)              2                     1                     9                     
1050                  (18, 26)              (24, 34)              2                     2                     7                     
1051                  (18, 27)              (20, 30)              1                     1                     4                     
1051                  (18, 27)              (20, 30)              1                     2                     3                     
1051                  (18, 27)              (20, 30)              2                     1                     4                     
1051                  (18, 27)              (20, 30)              2                     2                     4                     
1052                  (18, 27)              (20, 31)              1                     1                     5                     
1052                  (18, 27)              (20, 31)              1                     2                     4                     
1052                  (18, 27)              (20, 31)              2                     1                     5                     
1052                  (18, 27)              (20, 31)              2                     2                     3                     
1053                  (18, 27)              (20, 32)              1                     1                     6                     
1053                  (18, 27)              (20, 32)              1                     2                     5                     
1053                  (18, 27)              (20, 32)              2                     1                     6                     
1053                  (18, 27)              (20, 32)              2                     2                     4                     
1054                  (18, 27)              (20, 33)              1                     1                     7                     
1054                  (18, 27)              (20, 33)              1                     2                     6                     
1054                  (18, 27)              (20, 33)              2                     1                     7                     
1054                  (18, 27)              (20, 33)              2                     2                     5                     
1055                  (18, 27)              (20, 34)              1                     1                     8                     
1055                  (18, 27)              (20, 34)              1                     2                     7                     
1055                  (18, 27)              (20, 34)              2                     1                     8                     
1055                  (18, 27)              (20, 34)              2                     2                     6                     
1056                  (18, 27)              (21, 30)              1                     1                     4                     
1056                  (18, 27)              (21, 30)              1                     2                     3                     
1056                  (18, 27)              (21, 30)              2                     1                     4                     
1056                  (18, 27)              (21, 30)              2                     2                     4                     
1057                  (18, 27)              (21, 31)              1                     1                     5                     
1057                  (18, 27)              (21, 31)              1                     2                     4                     
1057                  (18, 27)              (21, 31)              2                     1                     5                     
1057                  (18, 27)              (21, 31)              2                     2                     4                     
1058                  (18, 27)              (21, 32)              1                     1                     6                     
1058                  (18, 27)              (21, 32)              1                     2                     5                     
1058                  (18, 27)              (21, 32)              2                     1                     6                     
1058                  (18, 27)              (21, 32)              2                     2                     4                     
1059                  (18, 27)              (21, 33)              1                     1                     7                     
1059                  (18, 27)              (21, 33)              1                     2                     6                     
1059                  (18, 27)              (21, 33)              2                     1                     7                     
1059                  (18, 27)              (21, 33)              2                     2                     5                     
1060                  (18, 27)              (21, 34)              1                     1                     8                     
1060                  (18, 27)              (21, 34)              1                     2                     7                     
1060                  (18, 27)              (21, 34)              2                     1                     8                     
1060                  (18, 27)              (21, 34)              2                     2                     6                     
1061                  (18, 27)              (22, 30)              1                     1                     5                     
1061                  (18, 27)              (22, 30)              1                     2                     4                     
1061                  (18, 27)              (22, 30)              2                     1                     5                     
1061                  (18, 27)              (22, 30)              2                     2                     4                     
1062                  (18, 27)              (22, 31)              1                     1                     5                     
1062                  (18, 27)              (22, 31)              1                     2                     4                     
1062                  (18, 27)              (22, 31)              2                     1                     5                     
1062                  (18, 27)              (22, 31)              2                     2                     3                     
1063                  (18, 27)              (22, 32)              1                     1                     6                     
1063                  (18, 27)              (22, 32)              1                     2                     5                     
1063                  (18, 27)              (22, 32)              2                     1                     6                     
1063                  (18, 27)              (22, 32)              2                     2                     4                     
1064                  (18, 27)              (22, 33)              1                     1                     7                     
1064                  (18, 27)              (22, 33)              1                     2                     6                     
1064                  (18, 27)              (22, 33)              2                     1                     7                     
1064                  (18, 27)              (22, 33)              2                     2                     5                     
1065                  (18, 27)              (22, 34)              1                     1                     8                     
1065                  (18, 27)              (22, 34)              1                     2                     7                     
1065                  (18, 27)              (22, 34)              2                     1                     8                     
1065                  (18, 27)              (22, 34)              2                     2                     6                     
1066                  (18, 27)              (23, 30)              1                     1                     6                     
1066                  (18, 27)              (23, 30)              1                     2                     5                     
1066                  (18, 27)              (23, 30)              2                     1                     6                     
1066                  (18, 27)              (23, 30)              2                     2                     4                     
1067                  (18, 27)              (23, 31)              1                     1                     6                     
1067                  (18, 27)              (23, 31)              1                     2                     5                     
1067                  (18, 27)              (23, 31)              2                     1                     6                     
1067                  (18, 27)              (23, 31)              2                     2                     4                     
1068                  (18, 27)              (23, 32)              1                     1                     6                     
1068                  (18, 27)              (23, 32)              1                     2                     5                     
1068                  (18, 27)              (23, 32)              2                     1                     6                     
1068                  (18, 27)              (23, 32)              2                     2                     4                     
1069                  (18, 27)              (23, 33)              1                     1                     7                     
1069                  (18, 27)              (23, 33)              1                     2                     6                     
1069                  (18, 27)              (23, 33)              2                     1                     7                     
1069                  (18, 27)              (23, 33)              2                     2                     5                     
1070                  (18, 27)              (23, 34)              1                     1                     8                     
1070                  (18, 27)              (23, 34)              1                     2                     7                     
1070                  (18, 27)              (23, 34)              2                     1                     8                     
1070                  (18, 27)              (23, 34)              2                     2                     6                     
1071                  (18, 27)              (24, 30)              1                     1                     7                     
1071                  (18, 27)              (24, 30)              1                     2                     6                     
1071                  (18, 27)              (24, 30)              2                     1                     7                     
1071                  (18, 27)              (24, 30)              2                     2                     5                     
1072                  (18, 27)              (24, 31)              1                     1                     7                     
1072                  (18, 27)              (24, 31)              1                     2                     6                     
1072                  (18, 27)              (24, 31)              2                     1                     7                     
1072                  (18, 27)              (24, 31)              2                     2                     5                     
1073                  (18, 27)              (24, 32)              1                     1                     7                     
1073                  (18, 27)              (24, 32)              1                     2                     6                     
1073                  (18, 27)              (24, 32)              2                     1                     7                     
1073                  (18, 27)              (24, 32)              2                     2                     5                     
1074                  (18, 27)              (24, 33)              1                     1                     7                     
1074                  (18, 27)              (24, 33)              1                     2                     6                     
1074                  (18, 27)              (24, 33)              2                     1                     7                     
1074                  (18, 27)              (24, 33)              2                     2                     5                     
1075                  (18, 27)              (24, 34)              1                     1                     8                     
1075                  (18, 27)              (24, 34)              1                     2                     7                     
1075                  (18, 27)              (24, 34)              2                     1                     8                     
1075                  (18, 27)              (24, 34)              2                     2                     6                     
1076                  (18, 28)              (20, 30)              1                     1                     3                     
1076                  (18, 28)              (20, 30)              1                     2                     2                     
1076                  (18, 28)              (20, 30)              2                     1                     3                     
1076                  (18, 28)              (20, 30)              2                     2                     2                     
1077                  (18, 28)              (20, 31)              1                     1                     4                     
1077                  (18, 28)              (20, 31)              1                     2                     3                     
1077                  (18, 28)              (20, 31)              2                     1                     4                     
1077                  (18, 28)              (20, 31)              2                     2                     4                     
1078                  (18, 28)              (20, 32)              1                     1                     5                     
1078                  (18, 28)              (20, 32)              1                     2                     4                     
1078                  (18, 28)              (20, 32)              2                     1                     5                     
1078                  (18, 28)              (20, 32)              2                     2                     3                     
1079                  (18, 28)              (20, 33)              1                     1                     6                     
1079                  (18, 28)              (20, 33)              1                     2                     5                     
1079                  (18, 28)              (20, 33)              2                     1                     6                     
1079                  (18, 28)              (20, 33)              2                     2                     4                     
1080                  (18, 28)              (20, 34)              1                     1                     7                     
1080                  (18, 28)              (20, 34)              1                     2                     6                     
1080                  (18, 28)              (20, 34)              2                     1                     7                     
1080                  (18, 28)              (20, 34)              2                     2                     5                     
1081                  (18, 28)              (21, 30)              1                     1                     4                     
1081                  (18, 28)              (21, 30)              1                     2                     3                     
1081                  (18, 28)              (21, 30)              2                     1                     4                     
1081                  (18, 28)              (21, 30)              2                     2                     4                     
1082                  (18, 28)              (21, 31)              1                     1                     4                     
1082                  (18, 28)              (21, 31)              1                     2                     3                     
1082                  (18, 28)              (21, 31)              2                     1                     4                     
1082                  (18, 28)              (21, 31)              2                     2                     4                     
1083                  (18, 28)              (21, 32)              1                     1                     5                     
1083                  (18, 28)              (21, 32)              1                     2                     4                     
1083                  (18, 28)              (21, 32)              2                     1                     5                     
1083                  (18, 28)              (21, 32)              2                     2                     4                     
1084                  (18, 28)              (21, 33)              1                     1                     6                     
1084                  (18, 28)              (21, 33)              1                     2                     5                     
1084                  (18, 28)              (21, 33)              2                     1                     6                     
1084                  (18, 28)              (21, 33)              2                     2                     4                     
1085                  (18, 28)              (21, 34)              1                     1                     7                     
1085                  (18, 28)              (21, 34)              1                     2                     6                     
1085                  (18, 28)              (21, 34)              2                     1                     7                     
1085                  (18, 28)              (21, 34)              2                     2                     5                     
1086                  (18, 28)              (22, 30)              1                     1                     5                     
1086                  (18, 28)              (22, 30)              1                     2                     4                     
1086                  (18, 28)              (22, 30)              2                     1                     5                     
1086                  (18, 28)              (22, 30)              2                     2                     3                     
1087                  (18, 28)              (22, 31)              1                     1                     5                     
1087                  (18, 28)              (22, 31)              1                     2                     4                     
1087                  (18, 28)              (22, 31)              2                     1                     5                     
1087                  (18, 28)              (22, 31)              2                     2                     4                     
1088                  (18, 28)              (22, 32)              1                     1                     5                     
1088                  (18, 28)              (22, 32)              1                     2                     4                     
1088                  (18, 28)              (22, 32)              2                     1                     5                     
1088                  (18, 28)              (22, 32)              2                     2                     3                     
1089                  (18, 28)              (22, 33)              1                     1                     6                     
1089                  (18, 28)              (22, 33)              1                     2                     5                     
1089                  (18, 28)              (22, 33)              2                     1                     6                     
1089                  (18, 28)              (22, 33)              2                     2                     4                     
1090                  (18, 28)              (22, 34)              1                     1                     7                     
1090                  (18, 28)              (22, 34)              1                     2                     6                     
1090                  (18, 28)              (22, 34)              2                     1                     7                     
1090                  (18, 28)              (22, 34)              2                     2                     5                     
1091                  (18, 28)              (23, 30)              1                     1                     6                     
1091                  (18, 28)              (23, 30)              1                     2                     5                     
1091                  (18, 28)              (23, 30)              2                     1                     6                     
1091                  (18, 28)              (23, 30)              2                     2                     4                     
1092                  (18, 28)              (23, 31)              1                     1                     6                     
1092                  (18, 28)              (23, 31)              1                     2                     5                     
1092                  (18, 28)              (23, 31)              2                     1                     6                     
1092                  (18, 28)              (23, 31)              2                     2                     4                     
1093                  (18, 28)              (23, 32)              1                     1                     6                     
1093                  (18, 28)              (23, 32)              1                     2                     5                     
1093                  (18, 28)              (23, 32)              2                     1                     6                     
1093                  (18, 28)              (23, 32)              2                     2                     4                     
1094                  (18, 28)              (23, 33)              1                     1                     6                     
1094                  (18, 28)              (23, 33)              1                     2                     5                     
1094                  (18, 28)              (23, 33)              2                     1                     6                     
1094                  (18, 28)              (23, 33)              2                     2                     4                     
1095                  (18, 28)              (23, 34)              1                     1                     7                     
1095                  (18, 28)              (23, 34)              1                     2                     6                     
1095                  (18, 28)              (23, 34)              2                     1                     7                     
1095                  (18, 28)              (23, 34)              2                     2                     5                     
1096                  (18, 28)              (24, 30)              1                     1                     7                     
1096                  (18, 28)              (24, 30)              1                     2                     6                     
1096                  (18, 28)              (24, 30)              2                     1                     7                     
1096                  (18, 28)              (24, 30)              2                     2                     5                     
1097                  (18, 28)              (24, 31)              1                     1                     7                     
1097                  (18, 28)              (24, 31)              1                     2                     6                     
1097                  (18, 28)              (24, 31)              2                     1                     7                     
1097                  (18, 28)              (24, 31)              2                     2                     5                     
1098                  (18, 28)              (24, 32)              1                     1                     7                     
1098                  (18, 28)              (24, 32)              1                     2                     6                     
1098                  (18, 28)              (24, 32)              2                     1                     7                     
1098                  (18, 28)              (24, 32)              2                     2                     5                     
1099                  (18, 28)              (24, 33)              1                     1                     7                     
1099                  (18, 28)              (24, 33)              1                     2                     6                     
1099                  (18, 28)              (24, 33)              2                     1                     7                     
1099                  (18, 28)              (24, 33)              2                     2                     5                     
1100                  (18, 28)              (24, 34)              1                     1                     7                     
1100                  (18, 28)              (24, 34)              1                     2                     6                     
1100                  (18, 28)              (24, 34)              2                     1                     7                     
1100                  (18, 28)              (24, 34)              2                     2                     5                     
1101                  (18, 29)              (20, 30)              1                     1                     3                     
1101                  (18, 29)              (20, 30)              1                     2                     3                     
1101                  (18, 29)              (20, 30)              2                     1                     3                     
1101                  (18, 29)              (20, 30)              2                     2                     4                     
1102                  (18, 29)              (20, 31)              1                     1                     3                     
1102                  (18, 29)              (20, 31)              1                     2                     2                     
1102                  (18, 29)              (20, 31)              2                     1                     3                     
1102                  (18, 29)              (20, 31)              2                     2                     2                     
1103                  (18, 29)              (20, 32)              1                     1                     4                     
1103                  (18, 29)              (20, 32)              1                     2                     3                     
1103                  (18, 29)              (20, 32)              2                     1                     4                     
1103                  (18, 29)              (20, 32)              2                     2                     4                     
1104                  (18, 29)              (20, 33)              1                     1                     5                     
1104                  (18, 29)              (20, 33)              1                     2                     4                     
1104                  (18, 29)              (20, 33)              2                     1                     5                     
1104                  (18, 29)              (20, 33)              2                     2                     3                     
1105                  (18, 29)              (20, 34)              1                     1                     6                     
1105                  (18, 29)              (20, 34)              1                     2                     5                     
1105                  (18, 29)              (20, 34)              2                     1                     6                     
1105                  (18, 29)              (20, 34)              2                     2                     4                     
1106                  (18, 29)              (21, 30)              1                     1                     4                     
1106                  (18, 29)              (21, 30)              1                     2                     3                     
1106                  (18, 29)              (21, 30)              2                     1                     4                     
1106                  (18, 29)              (21, 30)              2                     2                     4                     
1107                  (18, 29)              (21, 31)              1                     1                     4                     
1107                  (18, 29)              (21, 31)              1                     2                     3                     
1107                  (18, 29)              (21, 31)              2                     1                     4                     
1107                  (18, 29)              (21, 31)              2                     2                     4                     
1108                  (18, 29)              (21, 32)              1                     1                     4                     
1108                  (18, 29)              (21, 32)              1                     2                     3                     
1108                  (18, 29)              (21, 32)              2                     1                     4                     
1108                  (18, 29)              (21, 32)              2                     2                     4                     
1109                  (18, 29)              (21, 33)              1                     1                     5                     
1109                  (18, 29)              (21, 33)              1                     2                     4                     
